repo,time_period,pBFC_rate,pRevert_rate,pBIC_rate,pBIC_count,total_commits_prod,unique_authors,avg_commits_per_author,total_commits_emotions,frustration_count,frustration_ratio,avg_frustration_score,satisfaction_count,satisfaction_ratio,avg_satisfaction_score,neutral_count,neutral_ratio,avg_neutral_score,caution_count,caution_ratio,avg_caution_score,avg_emotion_score_overall,avg_files_changed,avg_lines_added,avg_lines_deleted,commits_with_churn
openbsd/src,2010-Q2,0.18181818181818182,0.0,0.7272727272727273,8,11,10,1.1,11,2,0.18181818181818182,0.9995553500000001,4,0.36363636363636365,0.846933275,3,0.2727272727272727,0.9824546999999999,2,0.18181818181818182,0.99961075,0.9394026727272727,0.0,0.0,0.0,0
openbsd/src,2010-Q3,0.4,0.0,0.5,5,10,7,1.4285714285714286,10,5,0.5,0.951533922,3,0.3,0.8888478966666667,2,0.2,0.75762715,0,0.0,,0.8939467600000001,0.0,0.0,0.0,0
openbsd/src,2010-Q4,0.2857142857142857,0.14285714285714285,0.7142857142857143,5,7,6,1.1666666666666667,7,3,0.42857142857142855,0.9971508,4,0.5714285714285714,0.9754327725,0,0.0,,0,0.0,,0.9847404985714286,0.0,0.0,0.0,0
openbsd/src,2011-Q1,0.16666666666666666,0.0,0.8333333333333334,5,6,6,1.0,6,2,0.3333333333333333,0.927945925,1,0.16666666666666666,0.90097,3,0.5,0.9140649233333334,0,0.0,,0.9165094366666667,0.0,0.0,0.0,0
openbsd/src,2011-Q2,0.125,0.0,0.875,7,8,6,1.3333333333333333,8,1,0.125,0.999584,6,0.75,0.9859105466666667,1,0.125,0.9987135,0,0.0,,0.9892200975,0.0,0.0,0.0,0
openbsd/src,2011-Q3,0.125,0.0,0.875,7,8,6,1.3333333333333333,8,4,0.5,0.8953835725,3,0.375,0.9935992333333333,1,0.125,0.99875116,0,0.0,,0.94513539375,0.0,0.0,0.0,0
openbsd/src,2011-Q4,0.25,0.0,0.5,2,4,4,1.0,4,1,0.25,0.98565686,2,0.5,0.99777916,1,0.25,0.68278,0,0.0,,0.915998795,0.0,0.0,0.0,0
openbsd/src,2012-Q1,0.2,0.0,0.8,4,5,4,1.25,5,3,0.6,0.95353435,1,0.2,0.9986386,1,0.2,0.90503633,0,0.0,,0.952855596,0.0,0.0,0.0,0
openbsd/src,2012-Q2,0.16666666666666666,0.0,0.8333333333333334,5,6,3,2.0,6,3,0.5,0.9981441366666667,2,0.3333333333333333,0.898868075,1,0.16666666666666666,0.7959727,0,0.0,,0.9313568766666668,0.0,0.0,0.0,0
openbsd/src,2012-Q3,0.2222222222222222,0.0,0.6666666666666666,6,9,8,1.125,9,4,0.4444444444444444,0.913002875,2,0.2222222222222222,0.8043309000000001,2,0.2222222222222222,0.9233108800000001,1,0.1111111111111111,0.99959654,0.9007657333333334,0.0,0.0,0.0,0
openbsd/src,2012-Q4,0.25,0.0,0.75,3,4,4,1.0,4,1,0.25,0.99926895,0,0.0,,2,0.5,0.9982048,1,0.25,0.99864703,0.998581395,0.0,0.0,0.0,0
openbsd/src,2013-Q1,0.2857142857142857,0.0,0.7142857142857143,5,7,6,1.1666666666666667,7,1,0.14285714285714285,0.99925715,3,0.42857142857142855,0.9918950633333333,2,0.2857142857142857,0.99788768,1,0.14285714285714285,0.9995048,0.9957460714285714,0.0,0.0,0.0,0
openbsd/src,2013-Q2,0.2222222222222222,0.1111111111111111,0.6666666666666666,6,9,8,1.125,9,3,0.3333333333333333,0.9439145866666667,2,0.2222222222222222,0.93269892,4,0.4444444444444444,0.90277076,0,0.0,,0.9231360711111112,0.0,0.0,0.0,0
openbsd/src,2013-Q3,0.16666666666666666,0.0,0.8333333333333334,5,6,6,1.0,6,1,0.16666666666666666,0.9993591,3,0.5,0.9851021000000001,2,0.3333333333333333,0.72380923,0,0.0,,0.9003806433333333,0.0,0.0,0.0,0
openbsd/src,2013-Q4,0.5,0.0,0.5,5,10,8,1.25,10,3,0.3,0.9454772466666667,4,0.4,0.9027520925,1,0.1,0.9983411,2,0.2,0.9972824849999999,0.9440346180000001,0.0,0.0,0.0,0
openbsd/src,2014-Q1,0.0,0.0,1.0,13,13,9,1.4444444444444444,13,2,0.15384615384615385,0.9994619499999999,3,0.23076923076923078,0.9358888633333334,6,0.46153846153846156,0.9813188583333333,2,0.15384615384615385,0.9995562250000001,0.976432006923077,0.0,0.0,0.0,0
openbsd/src,2014-Q2,0.25,0.0,0.75,9,12,9,1.3333333333333333,12,4,0.3333333333333333,0.998743535,3,0.25,0.9854698566666666,3,0.25,0.9508011866666667,2,0.16666666666666666,0.9847514500000001,0.9811075141666666,0.0,0.0,0.0,0
openbsd/src,2014-Q3,0.14285714285714285,0.0,0.7857142857142857,11,14,9,1.5555555555555556,14,3,0.21428571428571427,0.8362322766666667,4,0.2857142857142857,0.9965774275,3,0.21428571428571427,0.8098486,4,0.2857142857142857,0.999024335,0.9229035485714286,0.0,0.0,0.0,0
openbsd/src,2014-Q4,0.2,0.0,0.7,7,10,6,1.6666666666666667,10,1,0.1,0.9889004,7,0.7,0.9185643142857144,2,0.2,0.82655207,0,0.0,,0.9071954740000001,0.0,0.0,0.0,0
openbsd/src,2015-Q1,0.16666666666666666,0.08333333333333333,0.8333333333333334,10,12,9,1.3333333333333333,12,5,0.4166666666666667,0.998787256,4,0.3333333333333333,0.99012159,1,0.08333333333333333,0.90500546,2,0.16666666666666666,0.982010135,0.9852873641666666,0.0,0.0,0.0,0
openbsd/src,2015-Q2,0.14285714285714285,0.0,0.7142857142857143,5,7,7,1.0,7,3,0.42857142857142855,0.9748668666666666,4,0.5714285714285714,0.91114674,0,0.0,,0,0.0,,0.9384553657142857,0.0,0.0,0.0,0
openbsd/src,2015-Q3,0.07142857142857142,0.0,0.9285714285714286,13,14,11,1.2727272727272727,14,3,0.21428571428571427,0.9993557533333334,5,0.35714285714285715,0.9213918440000001,5,0.35714285714285715,0.9295444679999999,1,0.07142857142857142,0.99966574,0.94660104,0.0,0.0,0.0,0
openbsd/src,2015-Q4,0.09523809523809523,0.047619047619047616,0.9047619047619048,19,21,13,1.6153846153846154,21,4,0.19047619047619047,0.9875718725,6,0.2857142857142857,0.99251223,8,0.38095238095238093,0.98269154,3,0.14285714285714285,0.9913246866666666,0.9876603452380953,0.0,0.0,0.0,0
openbsd/src,2016-Q1,0.1,0.0,0.9,9,10,10,1.0,10,3,0.3,0.8343188433333334,2,0.2,0.99015963,4,0.4,0.9958724725,1,0.1,0.669214,0.913597968,0.0,0.0,0.0,0
openbsd/src,2016-Q2,0.14285714285714285,0.0,0.8571428571428571,6,7,6,1.1666666666666667,7,1,0.14285714285714285,0.9979273,3,0.42857142857142855,0.9062474766666666,3,0.42857142857142855,0.90870672,0,0.0,,0.9203985557142857,0.0,0.0,0.0,0
openbsd/src,2016-Q3,0.4166666666666667,0.0,0.5833333333333334,7,12,9,1.3333333333333333,12,5,0.4166666666666667,0.94544282,4,0.3333333333333333,0.988407685,1,0.08333333333333333,0.83595455,2,0.16666666666666666,0.9995486,0.9596580491666667,0.0,0.0,0.0,0
openbsd/src,2016-Q4,0.18181818181818182,0.0,0.7272727272727273,8,11,11,1.0,11,2,0.18181818181818182,0.99169907,5,0.45454545454545453,0.915180204,1,0.09090909090909091,0.99509674,3,0.2727272727272727,0.9067684333333333,0.9340637454545455,0.0,0.0,0.0,0
openbsd/src,2017-Q1,0.16666666666666666,0.0,0.75,9,12,10,1.2,12,2,0.16666666666666666,0.9992143,7,0.5833333333333334,0.9089288042857142,2,0.16666666666666666,0.9556888299999999,1,0.08333333333333333,0.99955636,0.9393220208333334,0.0,0.0,0.0,0
openbsd/src,2017-Q2,0.3,0.1,0.7,7,10,9,1.1111111111111112,10,1,0.1,0.99917835,4,0.4,0.9987558425,4,0.4,0.9657539675,1,0.1,0.9996424,0.985685999,0.0,0.0,0.0,0
openbsd/src,2017-Q3,0.1,0.0,0.9,9,10,8,1.25,10,3,0.3,0.85079392,6,0.6,0.9494219083333334,1,0.1,0.94613916,0,0.0,,0.9195052369999999,0.0,0.0,0.0,0
openbsd/src,2017-Q4,0.0,0.0,1.0,7,7,7,1.0,7,0,0.0,,2,0.2857142857142857,0.89664039,3,0.42857142857142855,0.9895861133333334,2,0.2857142857142857,0.9995903100000001,0.9658885342857143,0.0,0.0,0.0,0
openbsd/src,2018-Q1,0.1111111111111111,0.0,0.8888888888888888,8,9,7,1.2857142857142858,9,1,0.1111111111111111,0.9993124,3,0.3333333333333333,0.9948527,5,0.5555555555555556,0.9978294679999999,0,0.0,,0.9970019822222222,0.0,0.0,0.0,0
openbsd/src,2018-Q2,0.125,0.0,0.875,7,8,7,1.1428571428571428,8,1,0.125,0.99940693,5,0.625,0.9838788940000001,1,0.125,0.95557696,1,0.125,0.99937385,0.98421902625,0.0,0.0,0.0,0
openbsd/src,2018-Q3,0.6,0.0,0.4,4,10,9,1.1111111111111112,10,2,0.2,0.87884715,3,0.3,0.9981064666666667,3,0.3,0.96330939,2,0.2,0.99724171,0.963642529,0.0,0.0,0.0,0
openbsd/src,2018-Q4,0.2857142857142857,0.0,0.7142857142857143,5,7,6,1.1666666666666667,7,6,0.8571428571428571,0.9587192916666667,0,0.0,,0,0.0,,1,0.14285714285714285,0.99538004,0.9639565414285715,0.0,0.0,0.0,0
openbsd/src,2019-Q1,0.2222222222222222,0.0,0.7777777777777778,7,9,6,1.5,9,2,0.2222222222222222,0.821749745,3,0.3333333333333333,0.96997181,3,0.3333333333333333,0.9301647033333333,1,0.1111111111111111,0.999622,0.9270590033333332,0.0,0.0,0.0,0
openbsd/src,2019-Q2,0.25,0.0,0.75,6,8,7,1.1428571428571428,8,2,0.25,0.99929075,3,0.375,0.9952100733333333,1,0.125,0.9986885,2,0.25,0.9822415449999999,0.99342291375,0.0,0.0,0.0,0
openbsd/src,2019-Q3,0.3333333333333333,0.0,0.6666666666666666,6,9,9,1.0,9,1,0.1111111111111111,0.9995944,2,0.2222222222222222,0.9952695300000001,6,0.6666666666666666,0.991557985,0,0.0,,0.9932757077777777,0.0,0.0,0.0,0
openbsd/src,2019-Q4,0.125,0.0,0.875,7,8,7,1.1428571428571428,8,1,0.125,0.9986499,4,0.5,0.97787184,2,0.25,0.98849412,1,0.125,0.57733727,0.93305784625,0.0,0.0,0.0,0
openbsd/src,2020-Q1,0.2,0.0,0.8,8,10,10,1.0,10,3,0.3,0.9991490966666667,4,0.4,0.9977038375,3,0.3,0.9518412733333333,0,0.0,,0.984378646,0.0,0.0,0.0,0
openbsd/src,2020-Q2,0.18181818181818182,0.0,0.8181818181818182,9,11,8,1.375,11,3,0.2727272727272727,0.9978612333333333,4,0.36363636363636365,0.9888855325,2,0.18181818181818182,0.96377164,2,0.18181818181818182,0.9048051749999999,0.9714799509090909,0.0,0.0,0.0,0
openbsd/src,2020-Q3,0.3333333333333333,0.0,0.6666666666666666,6,9,8,1.125,9,5,0.5555555555555556,0.923831156,2,0.2222222222222222,0.999036865,2,0.2222222222222222,0.81098063,0,0.0,,0.9154656411111112,0.0,0.0,0.0,0
openbsd/src,2020-Q4,0.0,0.0,1.0,7,7,6,1.1666666666666667,7,2,0.2857142857142857,0.990843,4,0.5714285714285714,0.981754865,1,0.14285714285714285,0.9962863,0,0.0,,0.9864273942857142,0.0,0.0,0.0,0
openbsd/src,2021-Q1,0.125,0.0,0.875,7,8,6,1.3333333333333333,8,1,0.125,0.9952998,4,0.5,0.920363625,3,0.375,0.9010117966666668,0,0.0,,0.92247371125,0.0,0.0,0.0,0
openbsd/src,2021-Q2,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.99821633,0,0.0,,0,0.0,,0.99821633,0.0,0.0,0.0,0
opencv/opencv,2010-Q3,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.9482221,0,0.0,,0,0.0,,0.9482221,15.0,2046.0,1.0,1
opencv/opencv,2010-Q4,0.3333333333333333,0.0,0.6666666666666666,2,3,2,1.5,3,1,0.3333333333333333,0.577384,1,0.3333333333333333,0.9831786,1,0.3333333333333333,0.9989666,0,0.0,,0.8531764000000001,1.3333333333333333,96.66666666666669,3.333333333333333,3
opencv/opencv,2011-Q1,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.99854845,0,0.0,,0,0.0,,0.99854845,8.0,555.0,707.0,1
opencv/opencv,2011-Q2,0.3333333333333333,0.0,0.6666666666666666,2,3,3,1.0,3,0,0.0,,2,0.6666666666666666,0.97328155,1,0.3333333333333333,0.98768693,0,0.0,,0.9780833433333335,2.0,31.666666666666668,12.666666666666666,3
opencv/opencv,2011-Q3,0.0,0.0,1.0,3,3,3,1.0,3,0,0.0,,3,1.0,0.99652318,0,0.0,,0,0.0,,0.99652318,2.6666666666666665,34.0,31.33333333333333,3
opencv/opencv,2011-Q4,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.9150208,0,0.0,,0.9150208,12.0,1570.0,1362.0,1
opencv/opencv,2012-Q1,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.99926585,0,0.0,,0,0.0,,0.99926585,4.0,190.0,139.0,1
opencv/opencv,2012-Q2,0.8,0.0,0.2,1,5,5,1.0,5,1,0.2,0.95955944,3,0.6,0.8762389633333333,1,0.2,0.99679023,0,0.0,,0.9170133119999999,2.0,11.2,8.8,5
opencv/opencv,2012-Q3,0.6,0.0,0.4,2,5,3,1.6666666666666667,5,1,0.2,0.99848795,1,0.2,0.9983693,3,0.6,0.8816712633333333,0,0.0,,0.9283742079999999,8.0,308.2,275.0,5
opencv/opencv,2012-Q4,0.2,0.0,0.6,3,5,3,1.6666666666666667,5,0,0.0,,1,0.2,0.99921477,4,0.8,0.8746416075,0,0.0,,0.8995562400000001,2.2,91.0,119.0,5
opencv/opencv,2013-Q1,0.16666666666666666,0.0,0.6666666666666666,4,6,3,2.0,6,1,0.16666666666666666,0.9902271,2,0.3333333333333333,0.8099489550000001,3,0.5,0.8445665400000001,0,0.0,,0.857304105,0.6666666666666666,125.83333333333331,15.166666666666666,6
opencv/opencv,2013-Q2,0.0,0.0,1.0,5,5,4,1.25,5,0,0.0,,1,0.2,0.9925471,3,0.6,0.9365933466666667,1,0.2,0.9963343,0.959732288,11.4,28.6,1033.6,5
opencv/opencv,2013-Q3,0.3333333333333333,0.0,0.3333333333333333,2,6,6,1.0,6,1,0.16666666666666666,0.99884146,2,0.3333333333333333,0.9754150500000001,2,0.3333333333333333,0.6316471,1,0.16666666666666666,0.9715313,0.8640828433333333,1.5,15.333333333333334,17.5,6
opencv/opencv,2013-Q4,0.42857142857142855,0.0,0.5714285714285714,4,7,5,1.4,7,0,0.0,,2,0.2857142857142857,0.99469187,3,0.42857142857142855,0.76541618,2,0.2857142857142857,0.98905475,0.8948202542857143,2.2857142857142856,53.285714285714285,35.857142857142854,7
opencv/opencv,2014-Q1,0.2,0.0,0.0,0,5,3,1.6666666666666667,5,0,0.0,,1,0.2,0.6363147,4,0.8,0.63164556,0,0.0,,0.6325793880000001,0.2,28.2,21.6,5
opencv/opencv,2014-Q2,0.0,0.0,1.0,4,4,2,2.0,4,0,0.0,,0,0.0,,4,1.0,0.782410965,0,0.0,,0.782410965,0.0,0.0,0.0,4
opencv/opencv,2014-Q3,0.0,0.0,1.0,4,4,4,1.0,4,0,0.0,,3,0.75,0.9086477366666666,1,0.25,0.71027744,0,0.0,,0.8590551625,0.75,9.5,86.0,4
opencv/opencv,2014-Q4,0.6666666666666666,0.0,0.3333333333333333,1,3,3,1.0,3,0,0.0,,1,0.3333333333333333,0.9969362,1,0.3333333333333333,0.9976553,1,0.3333333333333333,0.94137496,0.9786554866666667,3.333333333333333,18.33333333333333,16.0,3
opencv/opencv,2015-Q1,0.0,0.0,0.6,3,5,5,1.0,5,0,0.0,,3,0.6,0.8593224199999999,2,0.4,0.681593825,0,0.0,,0.788230982,1.0,1.6,1.8,5
opencv/opencv,2015-Q2,0.0,0.0,1.0,3,3,3,1.0,3,0,0.0,,2,0.6666666666666666,0.9979323250000001,1,0.3333333333333333,0.9981865,0,0.0,,0.99801705,7.666666666666667,8356.666666666666,0.6666666666666666,3
opencv/opencv,2015-Q3,0.0,0.0,0.5,1,2,1,2.0,2,0,0.0,,0,0.0,,2,1.0,0.67096317,0,0.0,,0.67096317,0.0,0.0,0.0,2
opencv/opencv,2015-Q4,0.5,0.0,0.0,0,2,2,1.0,2,0,0.0,,1,0.5,0.7773571,1,0.5,0.63164824,0,0.0,,0.70450267,0.5,0.5,1.5,2
opencv/opencv,2016-Q2,0.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.6316447,0,0.0,,0.6316447,0.0,0.0,0.0,1
opencv/opencv,2016-Q3,0.0,0.0,0.0,0,2,1,2.0,2,0,0.0,,0,0.0,,2,1.0,0.631645315,0,0.0,,0.631645315,0.0,0.0,0.0,2
opencv/opencv,2016-Q4,0.0,0.0,0.3333333333333333,1,3,3,1.0,3,0,0.0,,0,0.0,,3,1.0,0.7534519199999999,0,0.0,,0.7534519199999999,0.3333333333333333,5.666666666666667,0.6666666666666666,3
opencv/opencv,2017-Q1,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.9260529,0,0.0,,0,0.0,,0.9260529,9.0,226.0,112.0,1
opencv/opencv,2017-Q2,0.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.6316447,0,0.0,,0.6316447,0.0,0.0,0.0,1
opencv/opencv,2017-Q3,0.0,0.0,0.3333333333333333,1,3,3,1.0,3,0,0.0,,0,0.0,,3,1.0,0.7047216666666666,0,0.0,,0.7047216666666666,0.3333333333333333,76.66666666666667,0.0,3
opencv/opencv,2017-Q4,0.0,0.0,0.3333333333333333,1,3,2,1.5,3,0,0.0,,1,0.3333333333333333,0.92625356,2,0.6666666666666666,0.653689725,0,0.0,,0.7445443366666668,0.3333333333333333,1.0,0.6666666666666666,3
opencv/opencv,2018-Q1,0.3333333333333333,0.0,0.3333333333333333,1,3,3,1.0,3,0,0.0,,1,0.3333333333333333,0.78634185,2,0.6666666666666666,0.81526505,0,0.0,,0.8056239833333333,1.0,23.33333333333333,0.0,3
opencv/opencv,2018-Q2,0.0,0.0,0.0,0,2,1,2.0,2,0,0.0,,0,0.0,,2,1.0,0.6316471,0,0.0,,0.6316471,0.0,0.0,0.0,2
opencv/opencv,2018-Q3,0.3333333333333333,0.0,0.3333333333333333,1,3,2,1.5,3,0,0.0,,2,0.6666666666666666,0.698667645,1,0.3333333333333333,0.6316447,0,0.0,,0.6763266633333332,3.333333333333333,46.66666666666666,69.66666666666667,3
opencv/opencv,2018-Q4,0.0,0.0,0.3333333333333333,1,3,2,1.5,3,0,0.0,,0,0.0,,3,1.0,0.7536305466666665,0,0.0,,0.7536305466666665,0.0,0.0,0.0,3
opencv/opencv,2019-Q1,0.0,0.0,1.0,2,2,1,2.0,2,0,0.0,,1,0.5,0.89356035,1,0.5,0.9980615,0,0.0,,0.945810925,0.5,0.0,0.0,2
opencv/opencv,2019-Q2,0.0,0.0,0.0,0,2,1,2.0,2,0,0.0,,0,0.0,,2,1.0,0.6316447,0,0.0,,0.6316447,0.0,0.0,0.0,2
opencv/opencv,2019-Q3,0.5,0.0,0.5,1,2,2,1.0,2,0,0.0,,0,0.0,,2,1.0,0.9853863350000001,0,0.0,,0.9853863350000001,1.5,12.5,1.5,2
opencv/opencv,2019-Q4,0.0,0.0,0.5,1,2,1,2.0,2,0,0.0,,0,0.0,,2,1.0,0.7102320449999999,0,0.0,,0.7102320449999999,0.0,0.0,0.0,2
opencv/opencv,2020-Q1,0.5,0.0,0.0,0,2,2,1.0,2,1,0.5,0.99937963,0,0.0,,1,0.5,0.6316471,0,0.0,,0.8155133649999999,1.5,56.5,15.0,2
opencv/opencv,2020-Q2,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,0,0.0,,2,1.0,0.9981860499999999,0,0.0,,0.9981860499999999,2.0,33.5,14.5,2
opencv/opencv,2020-Q3,0.3333333333333333,0.0,0.6666666666666666,2,3,3,1.0,3,0,0.0,,2,0.6666666666666666,0.99426878,0,0.0,,1,0.3333333333333333,0.99964786,0.9960618066666665,8.333333333333334,454.3333333333333,103.0,3
opencv/opencv,2020-Q4,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.9981639,0,0.0,,0.9981639,0.0,0.0,0.0,1
opencv/opencv,2021-Q1,0.5,0.0,0.5,1,2,2,1.0,2,0,0.0,,2,1.0,0.94472875,0,0.0,,0,0.0,,0.94472875,0.5,1.0,1.0,2
pandas-dev/pandas,2011-Q3,0.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.65387434,0,0.0,,0.65387434,0.0,0.0,0.0,0
pandas-dev/pandas,2011-Q4,0.5,0.0,0.5,1,2,2,1.0,2,0,0.0,,2,1.0,0.99499168,0,0.0,,0,0.0,,0.99499168,0.0,0.0,0.0,0
pandas-dev/pandas,2012-Q1,0.3333333333333333,0.0,0.6666666666666666,2,3,1,3.0,3,1,0.3333333333333333,0.9914301,2,0.6666666666666666,0.9990980700000001,0,0.0,,0,0.0,,0.9965420799999999,0.0,0.0,0.0,0
pandas-dev/pandas,2012-Q2,0.6,0.0,0.4,2,5,2,2.5,5,1,0.2,0.9978898,3,0.6,0.9207477566666666,1,0.2,0.9940156,0,0.0,,0.950829734,0.0,0.0,0.0,0
pandas-dev/pandas,2012-Q3,1.0,0.0,0.0,0,2,1,2.0,2,1,0.5,0.9995819,0,0.0,,1,0.5,0.9373822,0,0.0,,0.96848205,0.0,0.0,0.0,0
pandas-dev/pandas,2012-Q4,0.0,0.0,0.8,4,5,2,2.5,5,0,0.0,,1,0.2,0.9985905,4,0.8,0.88938545,0,0.0,,0.91122646,0.0,0.0,0.0,0
pandas-dev/pandas,2013-Q1,0.6666666666666666,0.0,0.3333333333333333,1,3,3,1.0,3,1,0.3333333333333333,0.9985886,1,0.3333333333333333,0.99784386,1,0.3333333333333333,0.9867269,0,0.0,,0.9943864533333334,0.0,0.0,0.0,0
pandas-dev/pandas,2013-Q2,0.6,0.0,0.4,2,5,3,1.6666666666666667,5,1,0.2,0.9995059,3,0.6,0.88944619,1,0.2,0.79317653,0,0.0,,0.8922041999999999,0.0,0.0,0.0,0
pandas-dev/pandas,2013-Q3,0.4,0.0,0.6,3,5,3,1.6666666666666667,5,0,0.0,,3,0.6,0.9041270233333334,1,0.2,0.9956311,1,0.2,0.9492318,0.9314487939999999,0.0,0.0,0.0,0
pandas-dev/pandas,2013-Q4,0.6666666666666666,0.0,0.3333333333333333,1,3,1,3.0,3,0,0.0,,2,0.6666666666666666,0.9248369000000001,1,0.3333333333333333,0.97766054,0,0.0,,0.9424447800000001,0.0,0.0,0.0,0
pandas-dev/pandas,2014-Q1,0.0,0.0,1.0,5,5,3,1.6666666666666667,5,0,0.0,,0,0.0,,5,1.0,0.99806025,0,0.0,,0.99806025,0.0,0.0,0.0,0
pandas-dev/pandas,2014-Q2,0.6666666666666666,0.0,0.3333333333333333,1,3,3,1.0,3,1,0.3333333333333333,0.9989065,1,0.3333333333333333,0.74511915,1,0.3333333333333333,0.9933128,0,0.0,,0.9124461500000001,0.0,0.0,0.0,0
pandas-dev/pandas,2014-Q3,0.3333333333333333,0.0,0.6666666666666666,2,3,3,1.0,3,0,0.0,,2,0.6666666666666666,0.9596104249999999,1,0.3333333333333333,0.9982285,0,0.0,,0.9724831166666666,0.0,0.0,0.0,0
pandas-dev/pandas,2014-Q4,0.5,0.0,0.5,1,2,2,1.0,2,0,0.0,,0,0.0,,1,0.5,0.9984459,1,0.5,0.999652,0.9990489499999999,0.0,0.0,0.0,0
pandas-dev/pandas,2015-Q1,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.50246817,0,0.0,,0,0.0,,0.50246817,0.0,0.0,0.0,0
pandas-dev/pandas,2015-Q2,0.5,0.0,0.5,1,2,2,1.0,2,0,0.0,,1,0.5,0.9989222,1,0.5,0.97465897,0,0.0,,0.986790585,0.0,0.0,0.0,0
pandas-dev/pandas,2015-Q3,0.6666666666666666,0.0,0.3333333333333333,1,3,3,1.0,3,0,0.0,,3,1.0,0.9574237133333333,0,0.0,,0,0.0,,0.9574237133333333,0.0,0.0,0.0,0
pandas-dev/pandas,2015-Q4,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,1,0.5,0.9992718,1,0.5,0.9909615,0,0.0,,0.99511665,0.0,0.0,0.0,0
pandas-dev/pandas,2016-Q1,0.0,0.0,1.0,1,1,1,1.0,1,1,1.0,0.99945277,0,0.0,,0,0.0,,0,0.0,,0.99945277,0.0,0.0,0.0,0
pandas-dev/pandas,2016-Q2,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.7233999,0,0.0,,0,0.0,,0.7233999,0.0,0.0,0.0,0
pandas-dev/pandas,2016-Q3,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.9991872,0,0.0,,0,0.0,,0.9991872,0.0,0.0,0.0,0
pandas-dev/pandas,2016-Q4,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.9876109,0,0.0,,0,0.0,,0.9876109,0.0,0.0,0.0,0
pandas-dev/pandas,2017-Q1,1.0,0.0,0.0,0,1,1,1.0,1,1,1.0,0.99802977,0,0.0,,0,0.0,,0,0.0,,0.99802977,0.0,0.0,0.0,0
pandas-dev/pandas,2017-Q2,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.9387929,0,0.0,,0,0.0,,0.9387929,0.0,0.0,0.0,0
pandas-dev/pandas,2017-Q3,1.0,0.0,0.0,0,1,1,1.0,1,1,1.0,0.8648802,0,0.0,,0,0.0,,0,0.0,,0.8648802,0.0,0.0,0.0,0
pandas-dev/pandas,2017-Q4,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,1,0.5,0.77416134,1,0.5,0.9982103,0,0.0,,0.88618582,0.0,0.0,0.0,0
pandas-dev/pandas,2018-Q1,0.3333333333333333,0.0,0.6666666666666666,2,3,2,1.5,3,0,0.0,,2,0.6666666666666666,0.9933188,1,0.3333333333333333,0.9847883,0,0.0,,0.9904753,0.0,0.0,0.0,0
pandas-dev/pandas,2018-Q2,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,0,0.0,,1,1.0,0.86128813,0.86128813,0.0,0.0,0.0,0
pandas-dev/pandas,2018-Q3,0.5,0.0,0.5,1,2,2,1.0,2,1,0.5,0.9994154,0,0.0,,1,0.5,0.99846554,0,0.0,,0.99894047,0.0,0.0,0.0,0
pandas-dev/pandas,2018-Q4,0.0,0.0,1.0,3,3,3,1.0,3,0,0.0,,0,0.0,,3,1.0,0.9472706666666667,0,0.0,,0.9472706666666667,0.0,0.0,0.0,0
pandas-dev/pandas,2019-Q1,0.0,0.0,1.0,2,2,2,1.0,2,1,0.5,0.5791285,0,0.0,,1,0.5,0.9332527,0,0.0,,0.7561906,0.0,0.0,0.0,0
pandas-dev/pandas,2019-Q2,0.5,0.0,0.5,1,2,2,1.0,2,1,0.5,0.93833387,0,0.0,,1,0.5,0.9990049,0,0.0,,0.968669385,0.0,0.0,0.0,0
pandas-dev/pandas,2019-Q3,0.5,0.0,0.5,1,2,2,1.0,2,1,0.5,0.99856216,0,0.0,,0,0.0,,1,0.5,0.99836,0.99846108,0.0,0.0,0.0,0
pandas-dev/pandas,2019-Q4,0.16666666666666666,0.0,0.8333333333333334,5,6,5,1.2,6,3,0.5,0.96942099,0,0.0,,3,0.5,0.9713715199999999,0,0.0,,0.9703962549999999,0.0,0.0,0.0,0
